品牌=["Ikarao"],报告范围=["每月"],选择年份=["2025"],选择月份=["8 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光: 曝光品牌数量","曝光: 品牌曝光占比 %",点击量：总次数,"点击量：点击率 %",点击量：点击的品牌数,"点击量：品牌点击占比 %","点击量：价格(中位数)",点击量：品牌售价（中位数）,点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%",加入购物车：涉及品牌数,"购物车添加：品牌份额 %",加入购物车：售价（中位数）,购物车添加：品牌价格（中位数）,购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%",购买次数：品牌数量,"购买次数：品牌份额 %",购买次数：价格（中位数）,购买次数：品牌价格（中位数）,下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"all in one karaoke system","185","152","3883","690","17.77","53","34.87","12","22.64","349.99","349.99","1","9","20","3","1.97","2","66.67","349.99","349.99","0","0","1","1","0.66","1","100.0","359.99","359.99","0","0","1","2025-08-31"
"speaker karaoke with sreen","756","5","105","35","33.33","4","80.0","2","50.0","159.99","159.99","0","1","2","3","60.0","2","66.67","252.79","159.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"ikaro shell s3","142","34","276","140","50.72","22","64.71","22","100.0","159.99","159.99","1","11","5","6","17.65","6","100.0","159.98","159.98","0","5","1","1","2.94","1","100.0","159.99","159.99","0","1","0","2025-08-31"
"karaoke machine with lyrics","55","517","13888","2930","21.1","241","46.62","48","19.92","97.49","159.99","10","95","75","25","4.84","5","20.0","94.99","159.99","2","13","5","8","1.55","3","37.5","116.99","159.99","1","5","1","2025-08-31"
"ikarao break x1 karaoke machine","107","74","2118","710","33.52","37","50.0","36","97.3","594.99","594.99","1","18","11","4","5.41","4","100.0","629.99","629.99","0","2","2","2","2.7","2","100.0","629.99","629.99","0","1","1","2025-08-31"
"smart karaoke machine for adults - with lyrics display, 64gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any occasion","89","15","406","112","27.59","13","86.67","12","92.31","349.99","349.99","0","2","9","8","53.33","7","87.5","349.99","349.99","0","0","7","4","26.67","4","100.0","349.99","349.99","0","0","3","2025-08-31"
"keriokee machine","502","1","20","8","40.0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","2025-08-31"
"karaoke machine for adults hdmi","860","61","1263","294","23.28","24","39.34","6","25.0","159.98","246.47","2","9","6","2","3.28","0","0.0","249.99",,"0","0","1","1","1.64","0","0.0","275.0",,"0","0","0","2025-08-31"
"karaoke with display","239","39","1037","231","22.28","19","48.72","9","47.37","177.59","159.99","0","8","7","2","5.13","2","100.0","159.99","159.99","0","0","2","1","2.56","1","100.0","159.99","159.99","0","0","1","2025-08-31"
"karaoke with scoring system","614","126","2825","572","20.25","47","37.3","7","14.89","119.99","299.99","0","20","15","2","1.59","0","0.0","47.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke setup","264","364","8643","866","10.02","110","30.22","5","4.55","119.99","249.99","6","33","30","12","3.3","2","16.67","74.99","246.47","1","4","6","2","0.55","0","0.0","53.53",,"1","1","0","2025-08-31"
"ikarao tripod","493","5","163","10","6.13","2","40.0","1","50.0","28.99","629.99","0","0","1","1","20.0","1","100.0","629.99","629.99","0","0","1","1","20.0","1","100.0","629.99","629.99","0","0","1","2025-08-31"
"ikarao","7","2485","66593","36688","55.09","1137","45.75","1038","91.29","299.97","299.99","52","379","346","143","5.75","132","92.31","305.99","349.97","2","43","55","23","0.93","23","100.0","349.99","349.99","0","10","8","2025-08-31"
"karaoke machine portable","76","801","18799","2412","12.83","313","39.08","22","7.03","49.99","249.99","52","139","67","71","8.86","5","7.04","29.9","246.47","14","30","17","20","2.5","2","10.0","21.99","159.99","5","10","4","2025-08-31"
"videoke karaoke machine connect to tv","919","89","2078","287","13.81","28","31.46","5","17.86","149.97","349.99","0","11","7","5","5.62","0","0.0","149.97",,"0","1","0","3","3.37","0","0.0","149.97",,"0","0","0","2025-08-31"
"pa system","154","25047","655798","1911","0.29","7145","28.53","6","0.08","279.99","159.98","106","1476","1319","850","3.39","3","0.35","198.99","159.98","21","224","140","144","0.57","0","0.0","126.65",,"5","50","30","2025-08-31"
"ikarao karaoke","58","186","4576","2239","48.93","86","46.24","81","94.19","299.97","299.99","4","29","23","5","2.69","5","100.0","279.98","279.98","0","3","1","2","1.08","2","100.0","246.47","246.47","0","2","0","2025-08-31"
"karaoke machine","1","291154","6616604","827358","12.5","112937","38.79","8762","7.76","59.49","249.99","13127","50734","25842","30419","10.45","1167","3.84","53.53","246.47","4416","14412","6428","7637","2.62","268","3.51","53.53","249.99","1572","3962","1319","2025-08-31"
"at home karaoke","648","143","3360","438","13.04","56","39.16","2","3.57","53.53","246.47","9","33","9","17","11.89","1","5.88","53.53","249.99","7","7","3","3","2.1","0","0.0","21.99",,"1","2","0","2025-08-31"
"best karaoke system","735","109","3044","488","16.03","32","29.36","4","12.5","149.97","349.99","5","8","11","2","1.83","0","0.0","129.97",,"1","0","1","1","0.92","0","0.0","129.97",,"1","0","0","2025-08-31"
"ikaro s1","374","9","103","65","63.11","3","33.33","3","100.0","279.98","279.98","0","0","2","1","11.11","1","100.0","279.98","279.98","0","0","1","1","11.11","1","100.0","279.98","279.98","0","0","1","2025-08-31"
"karaoke profesional","373","136","3072","366","11.91","51","37.5","7","13.73","239.99","249.99","4","9","11","7","5.15","2","28.57","239.99","249.99","0","1","1","1","0.74","0","0.0","239.99",,"0","0","0","2025-08-31"
"annel, 2 wireless microphone, autotune eq, self-charging, portable home karaoke system with karafun prime","520","1","21","5","23.81","1","100.0","1","100.0","279.98","279.98","0","1","0","1","100.0","1","100.0","279.98","279.98","0","1","0","1","100.0","1","100.0","279.98","279.98","0","1","0","2025-08-31"
"hdmi karaoke machine","180","271","7702","1139","14.79","99","36.53","14","14.14","94.97","246.47","9","44","19","11","4.06","3","27.27","118.99","349.99","4","3","2","1","0.37","0","0.0","74.99",,"0","1","0","2025-08-31"
"sudotack karaoke machine","833","148","3401","430","12.64","57","38.51","3","5.26","49.99","159.99","4","20","6","12","8.11","0","0.0","59.99",,"2","6","3","3","2.03","0","0.0","49.99",,"0","2","1","2025-08-31"
"karaoke machine for adult","621","148","6292","441","7.01","35","23.65","3","8.57","94.97","349.99","0","15","6","6","4.05","1","16.67","149.97","349.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"pro karaoke machine","727","101","3703","351","9.48","20","19.8","8","40.0","159.99","246.47","1","3","6","2","1.98","0","0.0","69.99",,"1","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"equipo de karaoke","561","209","4522","703","15.55","98","46.89","6","6.12","94.97","249.99","6","15","21","12","5.74","0","0.0","80.72",,"1","3","4","3","1.44","0","0.0","80.72",,"0","3","0","2025-08-31"
"karaoke amazon","599","201","5503","700","12.72","67","33.33","4","5.97","64.97","159.99","3","21","13","6","2.99","0","0.0","64.97",,"1","3","1","2","1.0","0","0.0","64.97",,"0","0","1","2025-08-31"
"jbl party bluetooth speakers","951","9180","185140","379","0.2","4348","47.36","2","0.05","332.45","349.99","112","913","1216","675","7.35","0","0.0","329.95",,"19","137","187","60","0.65","0","0.0","309.95",,"6","15","20","2025-08-31"
"family karaoke","964","65","2018","153","7.58","16","24.62","1","6.25","54.99","159.98","2","9","1","3","4.62","1","33.33","74.99","159.98","1","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"micrófono con autotune","983","179","3645","101","2.77","63","35.2","2","3.17","49.99","349.99","1","23","11","4","2.23","1","25.0","49.99","359.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"singmood karaoke machine","565","133","3065","807","26.33","58","43.61","3","5.17","399.99","349.99","0","10","17","7","5.26","0","0.0","399.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"tv karaoke machine","865","122","3235","436","13.48","34","27.87","2","5.88","74.99","299.99","5","16","4","5","4.1","0","0.0","74.99",,"3","2","0","2","1.64","0","0.0","74.99",,"1","1","0","2025-08-31"
"beats karaoke machine","762","38","783","176","22.48","12","31.58","5","41.67","159.98","246.47","3","3","3","3","7.89","1","33.33","149.99","349.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke screen lyrics display","137","325","7174","1903","26.53","75","23.08","18","24.0","159.99","159.99","6","15","23","6","1.85","3","50.0","159.99","159.99","1","1","3","0","0.0","0",,,,"0","0","0","2025-08-31"
"portable karaoke machines","346","273","5943","869","14.62","147","53.85","9","6.12","74.99","246.47","11","60","40","36","13.19","0","0.0","53.53",,"7","15","9","4","1.47","0","0.0","53.53",,"1","1","1","2025-08-31"
"karaoke pro","746","98","1997","225","11.27","30","30.61","4","13.33","119.99","349.99","0","12","5","6","6.12","1","16.67","94.97","349.99","0","3","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"ikarao karaoke machine x1","545","27","697","274","39.31","12","44.44","12","100.0","594.99","594.99","0","3","6","1","3.7","1","100.0","629.99","629.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"bose karaoke machine for adults","199","123","2874","512","17.81","51","41.46","12","23.53","299.97","349.99","5","9","22","6","4.88","2","33.33","129.99","349.99","0","1","4","1","0.81","1","100.0","349.99","349.99","0","0","1","2025-08-31"
"jbl karaoke speaker with 2 microphones","752","355","7252","258","3.56","157","44.23","3","1.91","349.95","349.99","6","30","41","26","7.32","1","3.85","279.95","349.99","1","5","6","2","0.56","0","0.0","99.95",,"0","1","1","2025-08-31"
"smart karaoke autotune","698","13","262","125","47.71","10","76.92","8","80.0","249.99","249.99","0","6","3","1","7.69","1","100.0","159.99","159.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"smart karaoke machine for adults - with lyrics display","649","38","923","252","27.3","19","50.0","7","36.84","259.98","349.99","0","9","6","3","7.89","1","33.33","349.99","349.99","0","1","2","1","2.63","0","0.0","305.99",,"0","0","1","2025-08-31"
"caraoque profesional con pqntalla","996","4","24","20","83.33","4","100.0","4","100.0","159.98","159.98","0","0","0","1","25.0","1","100.0","159.98","159.98","0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"all in one karaoke machine for adults","837","23","467","133","28.48","12","52.17","4","33.33","594.99","159.99","0","4","1","1","4.35","1","100.0","159.99","159.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"ikarao karaoke machine for adults","71","73","1850","830","44.86","38","52.05","34","89.47","249.99","249.99","1","19","11","9","12.33","8","88.89","249.99","249.99","0","6","1","3","4.11","3","100.0","279.98","279.98","0","3","0","2025-08-31"
"full size karaoke machine","598","41","1261","188","14.91","13","31.71","4","30.77","149.99","159.99","1","3","6","4","9.76","2","50.0","159.98","159.98","0","3","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine jbl","93","1630","34065","3324","9.76","602","36.93","26","4.32","279.95","349.99","32","166","178","74","4.54","3","4.05","149.99","349.99","4","34","19","14","0.86","0","0.0","116.99",,"1","5","3","2025-08-31"
"karaoke machine with voice effects","543","211","4717","647","13.72","96","45.5","9","9.38","69.99","246.47","12","29","25","15","7.11","0","0.0","59.49",,"1","7","2","4","1.9","0","0.0","59.49",,"1","3","0","2025-08-31"
"karaoke machine with tv screen","895","63","1260","303","24.05","27","42.86","5","18.52","349.99","349.99","0","5","9","2","3.17","0","0.0","255.0",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"ikarao portable karoake machine bring the party anywherfe","481","1","60","13","21.67","1","100.0","1","100.0","249.99","249.99","0","0","0","1","100.0","1","100.0","249.99","249.99","0","0","0","1","100.0","1","100.0","249.99","249.99","0","0","0","2025-08-31"
"karaoke machine for professionals","104","568","12265","2866","23.37","88","15.49","33","37.5","349.99","349.99","1","23","36","3","0.53","2","66.67","246.47","246.47","1","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine with stand","656","464","10490","677","6.45","125","26.94","2","1.6","108.99","279.98","8","34","22","16","3.45","0","0.0","64.97",,"2","8","3","2","0.43","0","0.0","53.53",,"1","1","0","2025-08-31"
"korean karaoke 한국 가라오케 노래방 기계","818","98","2445","334","13.66","32","32.65","6","18.75","668.92","159.99","3","3","5","3","3.06","0","0.0","1001.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"equipo de musica para casa","921","12356","256825","434","0.17","3486","28.21","1","0.03","109.99","349.99","83","532","572","297","2.4","0","0.0","99.95",,"11","57","65","13","0.11","0","0.0","79.95",,"0","8","2","2025-08-31"
"kareokee machine with tv","505","1","21","7","33.33","1","100.0","1","100.0","279.98","279.98","0","1","0","1","100.0","1","100.0","279.98","279.98","0","1","0","1","100.0","1","100.0","279.98","279.98","0","1","0","2025-08-31"
"karaoke machine hdmi to tv","887","69","1571","310","19.73","30","43.48","5","16.67","94.97","249.99","2","17","7","5","7.25","0","0.0","69.99",,"0","4","0","1","1.45","0","0.0","53.53",,"0","1","0","2025-08-31"
"kareokee machine with bluetooth and wireless microphone for adults","10","14843","336934","40978","12.16","5929","39.94","361","6.09","64.97","249.99","731","2702","1258","1689","11.38","48","2.84","59.49","249.99","263","806","329","411","2.77","11","2.68","59.49","279.98","107","198","56","2025-08-31"
"videoke","166","396","9266","1563","16.87","111","28.03","17","15.32","99.99","249.99","7","33","39","12","3.03","2","16.67","64.97","159.99","2","4","4","1","0.25","0","0.0","59.49",,"1","0","0","2025-08-31"
"karaok","851","278","6142","453","7.38","35","12.59","2","5.71","53.53","249.99","5","16","5","3","1.08","0","0.0","59.49",,"0","2","0","2","0.72","0","0.0","31.2",,"0","2","0","2025-08-31"
"karaoke machine wifi tv","364","25","517","134","25.92","12","48.0","2","16.67","379.99","159.99","1","1","2","1","4.0","1","100.0","246.47","246.47","1","0","0","1","4.0","1","100.0","246.47","246.47","1","0","0","2025-08-31"
"karaoke machine with song library","742","56","1709","372","21.77","18","32.14","7","38.89","139.99","249.99","2","12","3","1","1.79","0","0.0","64.97",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine with lyrics display","4","11101","276548","62992","22.78","4831","43.52","1011","20.93","94.97","159.99","390","1976","1313","849","7.65","186","21.91","77.99","159.99","81","401","217","132","1.19","33","25.0","74.99","159.99","15","83","25","2025-08-31"
"karaoke microphone machine","313","80","2339","143","6.11","27","33.75","6","22.22","53.52","246.47","1","14","10","6","7.5","1","16.67","40.49","246.47","1","3","1","2","2.5","1","50.0","23.68","246.47","0","2","0","2025-08-31"
"i karao","369","11","222","89","40.09","3","27.27","3","100.0","246.47","246.47","0","1","1","1","9.09","1","100.0","246.47","246.47","0","1","0","1","9.09","1","100.0","349.99","349.99","0","1","0","2025-08-31"
"karaoke machine with two microphones and a screen","417","5","300","34","11.33","4","80.0","2","50.0","159.98","159.98","0","3","1","1","20.0","1","100.0","159.99","159.99","0","1","0","1","20.0","1","100.0","159.99","159.99","0","1","0","2025-08-31"
"torre de sonido jbl","913","287","5640","37","0.66","141","49.13","5","3.55","464.49","349.99","0","13","16","6","2.09","1","16.67","349.99","349.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"phillips karaoke machine","870","51","1160","177","15.26","18","35.29","2","11.11","123.56","159.98","0","6","4","3","5.88","1","33.33","159.98","159.98","0","1","1","1","1.96","0","0.0","72.99",,"0","1","0","2025-08-31"
"karaoke con pantalla","236","188","3866","957","24.75","82","43.62","16","19.51","159.99","159.99","3","29","19","4","2.13","1","25.0","159.99","159.99","0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"speaker karaoke bluetooth","710","616","16683","258","1.55","198","32.14","4","2.02","99.99","349.99","10","56","44","29","4.71","1","3.45","57.99","349.99","1","10","9","3","0.49","0","0.0","109.99",,"0","1","1","2025-08-31"
"karaoke microphone mixer system set with dual uhf wireless mic hdmi & aux in/out","467","27","794","20","2.52","14","51.85","1","7.14","71.99","349.99","0","6","4","2","7.41","1","50.0","69.99","349.99","0","0","1","1","3.7","1","100.0","349.99","349.99","0","0","0","2025-08-31"
"music system","901","982","19863","409","2.06","232","23.63","2","0.86","134.99","159.98","7","51","40","27","2.75","0","0.0","119.99",,"1","11","9","3","0.31","0","0.0","44.96",,"0","1","2","2025-08-31"
"party machine","748","766","16880","224","1.33","232","30.29","4","1.72","48.99","159.98","5","86","70","95","12.4","1","1.05","44.78","159.98","2","35","25","8","1.04","0","0.0","15.29",,"0","3","4","2025-08-31"
"karaoke recording system","685","91","2169","296","13.65","43","47.25","4","9.3","65.49","159.99","2","24","8","8","8.79","1","12.5","69.98","299.97","0","6","1","1","1.1","0","0.0","129.99",,"0","0","1","2025-08-31"
"karaoke s1","281","24","474","125","26.37","17","70.83","10","58.82","246.47","299.99","0","4","9","1","4.17","1","100.0","299.99","299.99","0","0","1","1","4.17","1","100.0","299.99","299.99","0","0","1","2025-08-31"
"best karaoke with screen","789","3","64","7","10.94","4","133.33","2","50.0","246.47","246.47","0","3","1","4","133.33","2","50.0","246.47","246.47","0","3","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"professional karaoke machine with lyrics display screen for adults","229","63","1407","371","26.37","21","33.33","8","38.1","299.99","159.99","1","5","6","2","3.17","2","100.0","299.99","299.99","0","0","1","1","1.59","1","100.0","299.99","299.99","0","0","1","2025-08-31"
"karaoke with lyrics display","143","249","6047","1468","24.28","90","36.14","24","26.67","129.99","159.99","4","42","20","10","4.02","3","30.0","159.98","349.99","0","5","3","0","0.0","0",,,,"0","0","0","2025-08-31"
"karoke machine","46","1678","48082","5955","12.39","708","42.19","47","6.64","59.49","246.47","86","322","178","212","12.63","6","2.83","53.53","159.99","33","102","48","47","2.8","1","2.13","54.99","159.99","11","23","10","2025-08-31"
"karaoke machine with lyrics display screen","126","128","2993","743","24.82","53","41.41","14","26.42","129.99","159.98","5","28","12","9","7.03","4","44.44","159.98","159.98","0","6","1","3","2.34","2","66.67","159.98","159.98","0","3","0","2025-08-31"
"karaoke machine connect to tv and comes with lyrics display","760","7","147","31","21.09","4","57.14","2","50.0","139.99","159.98","2","1","1","3","42.86","2","66.67","159.98","159.98","2","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"x2 karaoke","326","16","406","136","33.5","12","75.0","5","41.67","18.02","349.99","0","5","6","4","25.0","1","25.0","18.02","349.99","0","2","2","2","12.5","1","50.0","18.02","349.99","0","0","2","2025-08-31"
"ikarao karaoke machine for adults kids, with lyrics display screen, wifi connect...","507","1","20","7","35.0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","2025-08-31"
"karaoke display","625","58","1374","286","20.82","17","29.31","7","41.18","159.99","246.47","0","4","8","4","6.9","1","25.0","159.99","159.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"karoke machine with lights","747","10","289","42","14.53","6","60.0","2","33.33","72.99","159.99","0","0","5","3","30.0","2","66.67","159.99","159.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"seenda karaoke machine","903","181","4441","482","10.85","20","11.05","0","0.0","74.99",,"2","9","5","1","0.55","0","0.0","74.99",,"0","1","0","1","0.55","0","0.0","74.99",,"0","1","0","2025-08-31"
"singing machine","50","2810","69489","5391","7.76","926","32.95","42","4.54","79.99","246.47","38","253","260","155","5.52","4","2.58","64.97","299.99","11","55","39","21","0.75","1","4.76","64.97","349.99","4","10","2","2025-08-31"
"bonaok wireless bluetooth karaoke set","738","8","168","10","5.95","5","62.5","3","60.0","269.99","359.99","0","2","3","2","25.0","2","100.0","249.99","249.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine youtube","620","64","1628","479","29.42","21","32.81","9","42.86","159.99","246.47","2","13","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machines amazon","632","60","1579","308","19.51","13","21.67","6","46.15","349.99","349.99","1","4","4","3","5.0","1","33.33","40.48","349.99","0","0","1","1","1.67","0","0.0","40.48",,"0","0","0","2025-08-31"
"karaoke speaker system with screen","508","1","21","7","33.33","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","2025-08-31"
"i karaoke machine break 1","512","1","20","6","30.0","1","100.0","1","100.0","629.99","629.99","0","1","0","1","100.0","1","100.0","629.99","629.99","0","1","0","1","100.0","1","100.0","629.99","629.99","0","1","0","2025-08-31"
"portable karaoke speaker","401","681","18997","869","4.57","204","29.96","6","2.94","64.97","299.97","17","86","45","37","5.43","0","0.0","28.49",,"3","17","11","9","1.32","0","0.0","18.02",,"2","5","1","2025-08-31"
"karaoke machine connect to tv","64","1249","33950","4750","13.99","492","39.39","47","9.55","84.99","246.47","41","221","130","79","6.33","2","2.53","74.99","159.99","4","41","23","11","0.88","0","0.0","74.99",,"0","6","3","2025-08-31"
"karaoke machine with lyrics display for tv","780","112","2812","564","20.06","36","32.14","1","2.78","74.99","349.99","3","20","9","7","6.25","0","0.0","74.99",,"0","3","4","1","0.89","0","0.0","74.99",,"0","1","0","2025-08-31"
"korean karaoke","689","144","3712","436","11.75","58","40.28","7","12.07","613.89","349.99","0","12","8","2","1.39","0","0.0","613.89",,"0","0","0","1","0.69","0","0.0","613.89",,"0","0","0","2025-08-31"
"karaoke machine for adults spanish english","497","1","21","9","42.86","1","100.0","1","100.0","246.47","246.47","0","0","1","1","100.0","1","100.0","246.47","246.47","0","0","1","1","100.0","1","100.0","246.47","246.47","0","0","1","2025-08-31"
"karaoke machine tv","350","288","6541","974","14.89","105","36.46","6","5.71","82.89","246.47","13","43","29","11","3.82","0","0.0","59.49",,"3","3","0","4","1.39","0","0.0","59.49",,"2","1","0","2025-08-31"
"karaoke microphone for adults","661","941","25931","595","2.29","331","35.18","4","1.21","25.99","349.99","43","141","64","76","8.08","0","0.0","21.99",,"15","33","15","16","1.7","0","0.0","18.99",,"5","7","4","2025-08-31"
"magic song karaoke","967","189","4100","333","8.12","29","15.34","3","10.34","349.99","349.99","0","5","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"music machine","303","842","22027","603","2.74","168","19.95","7","4.17","31.99","246.47","13","75","24","31","3.68","2","6.45","53.53","159.98","2","19","3","5","0.59","0","0.0","21.25",,"0","4","0","2025-08-31"
"karaoke built in screen","719","58","1355","251","18.52","18","31.03","4","22.22","193.38","159.98","1","6","4","4","6.9","1","25.0","159.99","159.99","1","1","1","1","1.72","0","0.0","299.0",,"0","0","0","2025-08-31"
"karaoke mixer","686","6399","169913","624","0.37","3134","48.98","2","0.06","89.99","246.47","107","1094","928","260","4.06","0","0.0","85.99",,"10","96","79","41","0.64","0","0.0","89.99",,"3","15","18","2025-08-31"
"jyx karaoke machine with 2 wireless microphones","439","965","27786","862","3.1","511","52.95","5","0.98","99.99","299.99","20","174","167","111","11.5","0","0.0","99.99",,"7","49","24","41","4.25","0","0.0","99.99",,"1","18","11","2025-08-31"
"karaoke machine with built-in screen","696","53","1213","279","23.0","14","26.42","4","28.57","144.99","159.99","0","5","0","2","3.77","1","50.0","159.98","159.98","0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine tv compatible","974","79","1781","291","16.34","32","40.51","4","12.5","59.99","246.47","3","22","5","6","7.59","0","0.0","59.99",,"0","5","1","2","2.53","0","0.0","39.99",,"0","2","0","2025-08-31"
"karaoke with lyrics","113","157","4172","753","18.05","57","36.31","14","24.56","64.97","159.99","4","30","14","15","9.55","6","40.0","64.97","159.98","0","10","3","5","3.18","2","40.0","64.97","159.99","0","5","0","2025-08-31"
"pinoy karaoke machine","847","52","1076","237","22.03","15","28.85","1","6.67","144.29","349.99","1","2","1","2","3.85","1","50.0","144.29","349.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"tv karaoke","830","123","2609","252","9.66","38","30.89","1","2.63","65.99","159.98","9","14","10","12","9.76","1","8.33","54.99","159.98","1","7","3","2","1.63","0","0.0","40.49",,"0","1","1","2025-08-31"
"karao","550","292","4191","445","10.62","13","4.45","7","53.85","246.47","249.99","1","7","1","1","0.34","1","100.0","279.98","279.98","0","1","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke to tv","1000","101","2451","347","14.16","33","32.67","2","6.06","85.99","349.99","4","10","8","2","1.98","0","0.0","17.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"ikarao shell s1","12","674","14534","7455","51.29","323","47.92","314","97.21","279.98","279.98","21","86","138","46","6.82","46","100.0","299.97","299.97","0","12","23","19","2.82","19","100.0","279.98","279.98","0","7","10","2025-08-31"
"jbl speaker with microphone","639","3306","68045","376","0.55","1427","43.16","4","0.28","329.95","349.99","44","331","406","225","6.81","1","0.44","279.95","349.99","16","49","73","37","1.12","0","0.0","279.95",,"5","7","15","2025-08-31"
"karokee machine with bluetooth and wireless microphone for adults","8","14441","364587","44083","12.09","5517","38.2","392","7.11","59.99","249.99","695","2565","1238","1639","11.35","64","3.9","59.49","159.99","232","780","364","406","2.81","12","2.96","59.49","249.99","85","212","69","2025-08-31"
"ikarao break x2 smart karaoke machine","351","12","453","127","28.04","8","66.67","8","100.0","349.99","349.99","0","0","5","3","25.0","3","100.0","349.99","349.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine with microphone","292","1106","29601","1300","4.39","380","34.36","3","0.79","54.99","349.99","55","172","100","110","9.95","0","0.0","54.99",,"20","46","32","26","2.35","0","0.0","53.53",,"6","9","9","2025-08-31"
"masingo","954","146","3875","122","3.15","71","48.63","2","2.82","109.99","349.99","0","11","14","7","4.79","1","14.29","109.99","349.99","0","1","4","2","1.37","0","0.0","64.99",,"0","0","1","2025-08-31"
"complete karaoke system","624","107","2617","436","16.66","48","44.86","3","6.25","478.11","159.99","0","6","10","4","3.74","1","25.0","159.99","159.99","0","0","2","1","0.93","0","0.0","74.99",,"0","0","1","2025-08-31"
"karaoke adults","900","188","4421","409","9.25","60","31.91","2","3.33","53.53","159.98","7","30","10","11","5.85","0","0.0","54.99",,"1","7","0","4","2.13","0","0.0","64.97",,"1","3","0","2025-08-31"
"ikarao break x1 karaoke","938","7","220","97","44.09","3","42.86","3","100.0","594.99","594.99","0","0","1","1","14.29","1","100.0","594.99","594.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke game","297","1178","30862","551","1.79","548","46.52","9","1.64","24.99","246.47","95","260","120","238","20.2","2","0.84","24.99","246.47","50","113","42","80","6.79","0","0.0","24.99",,"22","37","14","2025-08-31"
"karaoke speaker system","596","741","21783","812","3.73","202","27.26","1","0.5","159.95","299.97","9","50","38","23","3.1","0","0.0","129.97",,"0","8","6","1","0.13","0","0.0","53.53",,"0","1","0","2025-08-31"
"high end karaoke machines","915","65","3563","437","12.26","6","9.23","1","16.67","376.47","376.47","0","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"s1 karaoke machine","391","3","60","30","50.0","3","100.0","3","100.0","279.98","279.98","0","0","1","1","33.33","1","100.0","349.99","349.99","0","0","1","1","33.33","1","100.0","349.99","349.99","0","0","1","2025-08-31"
"wireless microphone karaoke machine","691","364","10565","580","5.49","101","27.75","3","2.97","64.97","349.98","11","56","21","26","7.14","0","0.0","80.72",,"4","17","3","12","3.3","0","0.0","74.99",,"3","7","0","2025-08-31"
